ApplicationID,Name,Gender,Age,City,State,AppliedProgram,ApplicationStatus,DateApplied,TestDate,QuantitativeScore,LogicalScore,VerbalScore,TotalScore,NumThankYou,NumFollowUp,NumReminder,NumAppStatus,AvgResponseTime,LastCommDate,MostFrequentChannel,InterviewerName,InterviewDate,Score,Feedback
A00380,Shawn Johns,Other,28,Rodriguezville,Nebraska,Arts,Interview Scheduled,2024-02-13 00:00:00,2024-09-12 00:00:00,20,18,20,58,0,0,0,1,24,2024-09-05 00:00:00,Email,Virginia Rivera,2024-05-26 00:00:00,76,Average performance
A00381,Robert Pennington,Female,30,Lake Kathy,Alaska,Engineering,Rejected,2024-02-21 00:00:00,2024-05-31 00:00:00,39,21,26,86,1,0,0,0,24,2024-04-19 00:00:00,Phone Call,Donna Martinez,2024-08-14 00:00:00,91,Average performance
A00382,Ashley Holmes,Other,31,South Jeffrey,North Dakota,Computer Science,Accepted,2024-05-14 00:00:00,2024-09-19 00:00:00,14,39,17,70,1,0,0,0,6,2024-03-08 00:00:00,WhatsApp,Travis Murphy,2024-12-07 00:00:00,100,Needs improvement
A00383,Karen Peck,Female,18,New Kristaton,Colorado,Arts,Submitted,2024-05-19 00:00:00,2024-06-24 00:00:00,14,37,11,62,0,0,1,0,48,2024-01-31 00:00:00,WhatsApp,George Pham,2024-01-05 00:00:00,73,Good technical skills
A00384,Julian Morris,Other,33,East Larry,South Dakota,Engineering,Rejected,2024-01-14 00:00:00,2023-12-17 00:00:00,20,22,24,66,0,1,0,0,24,2024-06-22 00:00:00,Email,Monique Medina,2024-08-23 00:00:00,96,Needs improvement
A00387,Christopher Diaz,Other,33,North Marcus,West Virginia,Arts,Rejected,2024-08-27 00:00:00,2024-06-09 00:00:00,18,24,26,68,0,0,1,0,48,2024-11-04 00:00:00,WhatsApp,Christopher Hart,2024-09-20 00:00:00,89,Good technical skills
A00388,Daniel Williamson,Female,34,North Glennhaven,Minnesota,Law,Rejected,2024-07-02 00:00:00,2024-08-12 00:00:00,28,32,30,90,0,0,0,1,6,2024-05-03 00:00:00,WhatsApp,April Kelley,2024-03-18 00:00:00,68,Average performance
A00389,Michelle Vasquez,Male,24,Lake Joshuatown,South Carolina,Arts,Interview Scheduled,2024-06-29 00:00:00,2024-04-15 00:00:00,30,19,36,85,0,0,1,0,24,2024-08-28 00:00:00,Phone Call,Stacy Davis,2024-05-16 00:00:00,81,Good technical skills
A00391,Anthony Robinson,Female,19,South Kevinside,North Carolina,Business,Submitted,2024-10-27 00:00:00,2024-07-18 00:00:00,10,30,10,50,0,1,0,0,12,2024-03-28 00:00:00,Email,Julia Adams,2024-09-21 00:00:00,53,Good technical skills
A00392,Jaclyn Mitchell,Female,19,South Steven,Illinois,Computer Science,Rejected,2024-06-23 00:00:00,2024-02-10 00:00:00,19,19,30,68,1,0,0,0,6,2024-03-16 00:00:00,Phone Call,Marc Edwards,2024-09-09 00:00:00,79,Needs improvement
A00395,Christine Smith,Other,20,Combsshire,Texas,Law,Submitted,2024-11-19 00:00:00,2024-12-01 00:00:00,28,25,24,77,0,1,0,0,12,2024-01-09 00:00:00,Phone Call,Matthew King,2024-05-24 00:00:00,62,Excellent communication
A00397,Mr. Jose Glenn,Male,20,Scottmouth,Colorado,Business,Rejected,2024-03-26 00:00:00,2024-09-20 00:00:00,29,38,34,101,0,0,1,0,2,2024-01-17 00:00:00,WhatsApp,Vickie Alexander,2024-04-08 00:00:00,54,Good technical skills
A00398,Charles Small MD,Male,24,Port Laurenside,Massachusetts,Law,Accepted,2024-09-13 00:00:00,2024-07-19 00:00:00,21,20,28,69,0,0,0,1,6,2024-02-12 00:00:00,Phone Call,Lori Blackwell,2024-06-22 00:00:00,89,Needs improvement
A00399,Thomas Hayes,Female,31,Lake Jimmyfurt,New Mexico,Arts,Interview Scheduled,2024-03-15 00:00:00,2024-10-29 00:00:00,34,38,22,94,0,0,1,0,4,2024-09-13 00:00:00,Phone Call,Sarah Harmon,2023-12-19 00:00:00,75,Average performance
A00400,Janice Lewis,Male,34,South Kyle,New York,Arts,Interview Scheduled,2024-03-25 00:00:00,2024-02-01 00:00:00,38,36,34,108,0,0,0,1,6,2024-05-05 00:00:00,Phone Call,Mr. Nathan Schmidt,2024-01-18 00:00:00,86,Average performance
A00401,Karla Bowman,Male,26,Greeneborough,Colorado,Computer Science,Submitted,2024-08-30 00:00:00,2024-01-26 00:00:00,37,39,36,112,0,0,1,0,24,2024-03-10 00:00:00,Email,Mary Greene,2024-05-22 00:00:00,62,Average performance
A00402,Tyler Robinson,Male,23,New Anthony,Illinois,Engineering,Interview Scheduled,2024-07-09 00:00:00,2024-08-26 00:00:00,25,21,34,80,0,0,0,1,2,2024-02-07 00:00:00,Phone Call,Thomas Martinez,2024-05-26 00:00:00,98,Good technical skills
A00403,Nicole Gregory,Other,35,South Cheyennechester,Hawaii,Engineering,Rejected,2024-07-01 00:00:00,2024-10-31 00:00:00,10,10,21,41,0,0,0,1,12,2024-09-28 00:00:00,Phone Call,Eugene Johnson,2024-11-22 00:00:00,83,Needs improvement
A00404,Ashley Howe,Other,34,Crystalchester,Pennsylvania,Computer Science,Submitted,2024-01-08 00:00:00,2024-03-05 00:00:00,29,37,33,99,0,1,0,0,6,2024-08-03 00:00:00,Email,Daniel Hill,2023-12-20 00:00:00,81,Good technical skills
A00405,Joshua Jones,Female,21,North Cheyennehaven,New Hampshire,Law,Interview Scheduled,2024-08-29 00:00:00,2024-02-05 00:00:00,32,28,22,82,0,0,1,0,6,2024-07-20 00:00:00,Email,Patricia Foster,2024-08-28 00:00:00,93,Needs improvement
A00406,Rebecca Brady,Male,21,New Jimmy,Maine,Arts,Rejected,2024-03-29 00:00:00,2024-01-29 00:00:00,12,16,27,55,0,0,1,0,4,2024-10-14 00:00:00,Email,John Morris,2024-06-30 00:00:00,77,Excellent communication
A00407,Daniel Jones,Other,27,New Diamond,Arizona,Law,Interview Scheduled,2024-01-04 00:00:00,2024-08-09 00:00:00,18,37,25,80,0,0,1,0,6,2024-03-28 00:00:00,Phone Call,Laura Benson,2024-10-13 00:00:00,85,Good technical skills
A00408,Lisa Bryant,Male,27,Evelynhaven,Connecticut,Engineering,Accepted,2024-03-15 00:00:00,2024-04-21 00:00:00,25,39,21,85,0,0,1,0,6,2024-01-07 00:00:00,WhatsApp,Annette Barr,2024-01-07 00:00:00,93,Needs improvement
A00409,David Delacruz,Male,22,South Stevenstad,California,Computer Science,Accepted,2024-02-17 00:00:00,2024-02-28 00:00:00,17,14,27,58,0,0,1,0,12,2024-04-30 00:00:00,Email,Linda Guerrero,2024-11-12 00:00:00,91,Good technical skills
A00410,Stephanie Sweeney,Other,21,East Kathy,Utah,Law,Rejected,2024-02-09 00:00:00,2024-09-26 00:00:00,28,27,37,92,0,0,1,0,48,2024-05-18 00:00:00,Email,Matthew Thomas,2024-04-12 00:00:00,71,Average performance
A00412,Cassandra Alvarez,Male,34,South Ashleybury,South Dakota,Engineering,Interview Scheduled,2024-05-10 00:00:00,2024-02-20 00:00:00,12,16,10,38,1,0,0,0,12,2024-04-08 00:00:00,WhatsApp,Kevin Bennett,2024-02-29 00:00:00,78,Average performance
A00413,Michael Nguyen,Male,31,Lake Joelchester,Oregon,Law,Accepted,2024-10-09 00:00:00,2024-10-28 00:00:00,23,27,14,64,0,0,0,1,24,2024-05-28 00:00:00,WhatsApp,Michael Gray,2024-06-19 00:00:00,62,Average performance
A00414,Anthony Wilson,Male,29,Smithbury,Delaware,Business,Accepted,2024-10-28 00:00:00,2023-12-13 00:00:00,29,18,11,58,0,0,0,1,12,2024-05-06 00:00:00,Email,Joseph Harrison,2024-03-05 00:00:00,73,Excellent communication
A00415,Meredith Pratt,Female,26,Taylorberg,Maryland,Law,Submitted,2024-01-01 00:00:00,2024-06-10 00:00:00,22,29,21,72,0,0,1,0,4,2024-03-06 00:00:00,Email,Kyle Fletcher,2024-01-01 00:00:00,50,Excellent communication
A00416,Susan Cole,Female,31,West Chelseashire,New York,Engineering,Interview Scheduled,2024-10-10 00:00:00,2024-08-06 00:00:00,21,22,19,62,0,0,1,0,4,2024-07-22 00:00:00,Email,Michael Glover,2024-04-18 00:00:00,92,Excellent communication
A00417,Ronald Jordan,Other,25,Valeriefort,Texas,Law,Rejected,2024-10-17 00:00:00,2024-03-30 00:00:00,15,14,17,46,0,0,0,1,6,2024-11-01 00:00:00,WhatsApp,Tyler Davis,2024-05-23 00:00:00,64,Good technical skills
A00418,Chelsea Johnson,Other,27,Meadowsmouth,Alabama,Computer Science,Accepted,2024-01-19 00:00:00,2024-05-04 00:00:00,40,29,15,84,0,0,0,1,24,2024-04-24 00:00:00,Email,Howard Mckay,2024-05-23 00:00:00,85,Good technical skills
A00419,Suzanne Morse,Female,28,Jacobmouth,Arizona,Business,Submitted,2024-06-02 00:00:00,2024-08-12 00:00:00,40,14,13,67,0,0,1,0,6,2024-11-19 00:00:00,Phone Call,Charles Garcia,2024-02-15 00:00:00,80,Average performance
A00420,Jeffrey Lee,Other,19,Jasmineland,North Carolina,Arts,Rejected,2024-10-14 00:00:00,2024-09-16 00:00:00,35,33,14,82,0,0,0,1,24,2024-10-08 00:00:00,WhatsApp,Sarah Mitchell,2024-05-24 00:00:00,77,Needs improvement
A00421,Colleen Wilkerson,Other,33,South Troybury,Mississippi,Computer Science,Submitted,2024-06-10 00:00:00,2024-02-04 00:00:00,12,14,10,36,0,0,0,1,2,2024-06-16 00:00:00,Email,Alan Young,2024-05-24 00:00:00,88,Good technical skills
A00422,Lisa Mcdonald,Male,24,Smithville,Indiana,Law,Rejected,2024-09-01 00:00:00,2024-07-31 00:00:00,35,30,20,85,1,0,0,0,6,2024-05-10 00:00:00,WhatsApp,Heather Ramirez,2024-06-08 00:00:00,90,Excellent communication
A00423,Eric Olsen,Female,20,Kimberlybury,Oklahoma,Law,Submitted,2024-08-07 00:00:00,2024-02-01 00:00:00,40,10,24,74,0,1,0,0,48,2024-04-08 00:00:00,WhatsApp,Sharon Ferguson,2024-05-18 00:00:00,55,Average performance
A00424,Jeff Miranda,Other,29,West Debbieshire,Alaska,Business,Submitted,2024-07-27 00:00:00,2024-04-13 00:00:00,10,25,13,48,0,0,1,0,6,2024-10-05 00:00:00,WhatsApp,Jessica Walter,2024-09-20 00:00:00,71,Average performance
A00425,Kevin Hinton,Other,34,Port Davidchester,Delaware,Business,Interview Scheduled,2023-12-22 00:00:00,2024-02-06 00:00:00,27,36,11,74,0,0,0,1,2,2024-04-07 00:00:00,Email,Jennifer White,2024-07-11 00:00:00,99,Needs improvement
A00426,Scott Allen,Male,18,Royland,Virginia,Law,Accepted,2024-08-27 00:00:00,2024-12-07 00:00:00,38,23,26,87,0,1,0,0,4,2024-07-11 00:00:00,Phone Call,Mark Webb,2024-11-15 00:00:00,50,Needs improvement
A00427,Kristen Roman,Male,19,Manuelmouth,Maryland,Law,Accepted,2024-03-16 00:00:00,2023-12-25 00:00:00,33,24,11,68,0,1,0,0,6,2024-01-21 00:00:00,Phone Call,Amanda Johnson,2024-04-24 00:00:00,62,Excellent communication
A00428,Donna Hayes,Female,19,South Benjamin,Iowa,Arts,Accepted,2024-07-09 00:00:00,2024-01-23 00:00:00,22,20,31,73,1,0,0,0,12,2024-11-02 00:00:00,Email,William Lopez,2024-10-09 00:00:00,90,Excellent communication
A00430,Adrienne Owens,Other,27,Jaimeberg,Wisconsin,Business,Interview Scheduled,2024-03-31 00:00:00,2024-08-10 00:00:00,17,11,24,52,0,0,0,1,12,2024-01-11 00:00:00,WhatsApp,Maureen Lewis,2023-12-30 00:00:00,80,Needs improvement
A00431,Melissa Foley,Male,23,Brownborough,Montana,Arts,Interview Scheduled,2024-09-10 00:00:00,2024-04-10 00:00:00,32,32,12,76,1,0,0,0,2,2024-09-20 00:00:00,WhatsApp,Leslie Maxwell,2024-08-21 00:00:00,61,Average performance
A00432,Lisa Patterson,Male,20,South Ian,Florida,Arts,Submitted,2024-03-17 00:00:00,2024-04-03 00:00:00,31,38,39,108,1,0,0,0,24,2023-12-20 00:00:00,WhatsApp,Brenda Owens,2024-02-21 00:00:00,58,Average performance
A00433,Gabriel Hill,Female,26,East Sarah,Kansas,Business,Accepted,2024-11-19 00:00:00,2024-06-02 00:00:00,17,17,10,44,0,0,1,0,6,2024-05-16 00:00:00,Phone Call,Jessica Morris,2024-03-22 00:00:00,88,Average performance
A00434,Andrew Jenkins,Male,27,East Jessica,Kansas,Engineering,Rejected,2023-12-11 00:00:00,2024-03-01 00:00:00,21,13,18,52,0,0,1,0,12,2024-08-23 00:00:00,WhatsApp,Melissa Tate,2024-04-18 00:00:00,80,Excellent communication
A00435,William Craig,Other,29,New Arthurberg,Maine,Arts,Submitted,2024-11-15 00:00:00,2024-09-05 00:00:00,14,35,17,66,0,1,0,0,12,2024-11-12 00:00:00,Phone Call,Amanda Lawson,2024-10-07 00:00:00,73,Good technical skills
A00436,David Allen,Female,28,Lake Heatherberg,Alabama,Computer Science,Interview Scheduled,2024-10-24 00:00:00,2024-11-11 00:00:00,27,14,39,80,0,1,0,0,6,2024-05-03 00:00:00,Email,Janice Morgan DDS,2024-11-26 00:00:00,95,Excellent communication
A00437,Joshua Collins,Female,30,Petersenborough,California,Computer Science,Interview Scheduled,2024-11-19 00:00:00,2024-03-06 00:00:00,40,16,22,78,0,0,0,1,24,2024-02-25 00:00:00,WhatsApp,Jon Phelps,2024-12-08 00:00:00,74,Average performance
A00438,Anne Reynolds,Male,31,East Carla,Maryland,Law,Accepted,2024-08-29 00:00:00,2024-09-04 00:00:00,38,22,35,95,0,0,0,1,6,2024-05-10 00:00:00,Email,Steven Morrow,2024-05-19 00:00:00,89,Needs improvement
A00440,Garrett Macdonald,Female,20,South Kimberly,Missouri,Engineering,Submitted,2024-04-03 00:00:00,2024-09-13 00:00:00,33,21,22,76,0,1,0,0,2,2024-06-29 00:00:00,Email,Jordan Benitez,2024-10-31 00:00:00,88,Needs improvement
A00441,Timothy Harmon,Other,20,Monicaside,South Carolina,Engineering,Interview Scheduled,2024-05-13 00:00:00,2023-12-24 00:00:00,30,31,27,88,0,1,0,0,6,2024-11-06 00:00:00,Phone Call,Taylor Gay,2024-03-24 00:00:00,63,Good technical skills
A00442,Victoria King,Other,20,West Jamiestad,Michigan,Law,Submitted,2024-05-01 00:00:00,2024-01-31 00:00:00,38,15,11,64,0,0,1,0,2,2024-01-01 00:00:00,Email,Allison Mullins,2024-08-01 00:00:00,99,Good technical skills
A00443,Alexandra Cross,Other,27,Port Kaitlyn,Michigan,Computer Science,Interview Scheduled,2024-09-13 00:00:00,2024-11-14 00:00:00,20,38,24,82,0,1,0,0,2,2024-06-18 00:00:00,Email,George Vargas,2024-11-20 00:00:00,64,Average performance
A00444,Melanie Scott,Female,23,West Barbara,Maine,Business,Interview Scheduled,2024-05-15 00:00:00,2024-04-09 00:00:00,38,17,17,72,0,0,0,1,48,2024-04-14 00:00:00,WhatsApp,David Rivera,2024-02-09 00:00:00,98,Good technical skills
A00445,Barbara Wright,Female,18,West Markland,New York,Arts,Accepted,2024-09-23 00:00:00,2024-08-01 00:00:00,15,21,21,57,0,0,1,0,12,2024-11-19 00:00:00,WhatsApp,Hailey Hart,2024-08-25 00:00:00,97,Good technical skills
A00446,Brian Saunders,Male,23,Singhburgh,New Hampshire,Law,Submitted,2024-08-27 00:00:00,2024-07-03 00:00:00,26,20,18,64,0,0,0,1,12,2024-10-18 00:00:00,WhatsApp,Robert Cline,2024-05-04 00:00:00,86,Good technical skills
A00447,Yvonne Walker,Female,34,New Matthewberg,Colorado,Engineering,Rejected,2024-09-07 00:00:00,2024-07-08 00:00:00,35,37,22,94,0,1,0,0,12,2024-02-04 00:00:00,Email,Kelly Blevins,2024-08-18 00:00:00,65,Average performance
A00448,Katherine Mccoy,Other,33,Port Karen,Wisconsin,Computer Science,Submitted,2024-02-08 00:00:00,2024-11-02 00:00:00,23,40,13,76,0,0,1,0,24,2024-10-11 00:00:00,WhatsApp,Leslie Ortega,2024-12-06 00:00:00,66,Good technical skills
A00449,Cathy Kim,Male,26,Bradleyburgh,Ohio,Law,Accepted,2024-04-29 00:00:00,2024-05-02 00:00:00,28,10,34,72,1,0,0,0,24,2024-04-24 00:00:00,Email,Justin Parsons,2024-09-27 00:00:00,56,Needs improvement
A00450,Elizabeth Hale,Other,18,Jenniferhaven,Washington,Law,Submitted,2024-10-21 00:00:00,2024-06-01 00:00:00,18,10,17,45,0,1,0,0,12,2024-06-23 00:00:00,Phone Call,Christine Flores,2024-09-14 00:00:00,52,Needs improvement
A00451,Kyle Holloway,Female,29,South Williamton,Connecticut,Law,Rejected,2024-03-12 00:00:00,2024-07-02 00:00:00,33,23,20,76,0,0,1,0,2,2024-06-17 00:00:00,Email,Mikayla Blair,2023-12-29 00:00:00,93,Good technical skills
A00452,Jessica Huang,Female,29,West Ryan,Illinois,Law,Interview Scheduled,2024-05-25 00:00:00,2024-10-05 00:00:00,30,13,36,79,0,1,0,0,48,2024-11-16 00:00:00,WhatsApp,Benjamin Thomas,2024-02-12 00:00:00,98,Average performance
A00453,Michael Davis,Other,26,Villarrealburgh,New York,Arts,Accepted,2024-03-06 00:00:00,2024-10-24 00:00:00,19,14,10,43,0,0,1,0,12,2024-11-10 00:00:00,Phone Call,Stephanie Galvan,2024-03-05 00:00:00,79,Excellent communication
A00454,Kimberly Stone,Female,35,Davidtown,Alabama,Computer Science,Interview Scheduled,2024-10-25 00:00:00,2024-12-07 00:00:00,20,12,25,57,0,0,1,0,4,2024-09-10 00:00:00,Phone Call,Adrienne Benson,2024-06-27 00:00:00,83,Excellent communication
A00455,Jonathan Nelson,Female,18,Huanghaven,Michigan,Business,Submitted,2024-10-17 00:00:00,2024-09-24 00:00:00,16,20,32,68,1,0,0,0,2,2024-02-05 00:00:00,WhatsApp,Yolanda Gardner,2024-09-30 00:00:00,93,Good technical skills
A00456,Brittney Davis,Male,31,Lake Mark,North Dakota,Computer Science,Submitted,2023-12-29 00:00:00,2024-06-28 00:00:00,16,35,18,69,1,0,0,0,12,2024-02-02 00:00:00,Phone Call,Kevin Pena,2024-10-05 00:00:00,62,Average performance
A00457,Joanna Garrison DVM,Female,31,Ericafurt,New Mexico,Arts,Rejected,2024-11-22 00:00:00,2024-09-29 00:00:00,25,35,33,93,0,0,0,1,24,2024-11-15 00:00:00,Email,Debra Lambert,2024-09-19 00:00:00,94,Needs improvement
A00458,Cindy Jones,Female,18,Harringtonborough,Arizona,Engineering,Rejected,2024-02-09 00:00:00,2024-04-25 00:00:00,14,32,11,57,1,0,0,0,2,2024-02-25 00:00:00,WhatsApp,Kristin Rivera,2024-07-10 00:00:00,80,Average performance
A00459,Dakota Townsend,Male,32,New Jennifertown,Nevada,Computer Science,Rejected,2024-01-30 00:00:00,2024-02-05 00:00:00,10,13,25,48,1,0,0,0,6,2024-06-15 00:00:00,WhatsApp,Steven Martin,2024-10-25 00:00:00,68,Average performance
A00460,Mariah Santos,Female,27,Leburgh,Colorado,Arts,Interview Scheduled,2024-09-26 00:00:00,2024-11-24 00:00:00,26,21,23,70,0,1,0,0,24,2024-08-20 00:00:00,Phone Call,Ellen Hatfield,2024-01-30 00:00:00,95,Needs improvement
A00461,John Johnson,Other,24,New Marybury,Connecticut,Computer Science,Interview Scheduled,2024-06-11 00:00:00,2024-01-01 00:00:00,38,17,34,89,0,0,0,1,12,2024-07-18 00:00:00,Phone Call,Katherine Lambert,2024-07-13 00:00:00,56,Good technical skills
A00462,Jennifer Miller,Female,19,Lake Madeline,Mississippi,Engineering,Interview Scheduled,2024-05-29 00:00:00,2024-03-24 00:00:00,39,23,23,85,0,0,1,0,4,2024-11-30 00:00:00,WhatsApp,Richard Lopez,2024-02-02 00:00:00,83,Average performance
A00463,Mr. Christopher Clark,Other,33,Port Amanda,Wyoming,Computer Science,Accepted,2024-10-16 00:00:00,2024-08-14 00:00:00,20,18,13,51,1,0,0,0,4,2024-11-09 00:00:00,Phone Call,Samuel Jones,2024-06-06 00:00:00,97,Needs improvement
A00464,Kimberly Summers,Male,28,New Jessicamouth,Wyoming,Business,Rejected,2024-07-15 00:00:00,2024-11-14 00:00:00,10,33,40,83,1,0,0,0,12,2023-12-16 00:00:00,Phone Call,Nancy Hernandez,2024-11-22 00:00:00,73,Excellent communication
A00465,Karl Johnson,Other,33,North Anthony,Idaho,Law,Accepted,2024-09-17 00:00:00,2024-11-28 00:00:00,12,20,13,45,0,0,1,0,12,2024-06-19 00:00:00,WhatsApp,Kim Bennett,2024-06-02 00:00:00,55,Needs improvement
A00466,Debra Smith,Female,27,Lake Jamesside,Oregon,Engineering,Accepted,2024-01-22 00:00:00,2024-02-08 00:00:00,11,38,40,89,0,0,0,1,24,2024-10-18 00:00:00,WhatsApp,Tammy Williams,2024-08-27 00:00:00,85,Needs improvement
A00467,Samantha Gutierrez,Other,20,South Kyle,Montana,Arts,Rejected,2024-08-19 00:00:00,2024-04-06 00:00:00,37,23,35,95,0,0,0,1,6,2024-09-21 00:00:00,Phone Call,Darren Rodriguez,2024-10-29 00:00:00,62,Needs improvement
A00468,Tamara Kim,Female,27,Kimberlytown,Iowa,Engineering,Submitted,2024-02-12 00:00:00,2024-10-15 00:00:00,21,17,18,56,0,1,0,0,6,2024-11-05 00:00:00,Phone Call,Sandra Scott,2023-12-15 00:00:00,65,Excellent communication
A00469,Melissa Jones,Male,26,Powellstad,Michigan,Computer Science,Submitted,2024-06-06 00:00:00,2024-07-24 00:00:00,14,22,16,52,0,1,0,0,24,2024-08-13 00:00:00,WhatsApp,Paula Jones,2024-07-04 00:00:00,89,Excellent communication
A00470,Michael Cantu,Other,27,Simonton,Maine,Engineering,Submitted,2024-04-05 00:00:00,2024-07-31 00:00:00,10,22,14,46,1,0,0,0,24,2024-07-18 00:00:00,Phone Call,Donald Johnson,2024-10-27 00:00:00,61,Needs improvement
A00471,Jennifer Hall,Female,33,West Conniefort,Arkansas,Arts,Submitted,2024-03-05 00:00:00,2024-01-21 00:00:00,37,38,19,94,1,0,0,0,6,2024-09-30 00:00:00,Phone Call,Debra Williams,2024-05-02 00:00:00,68,Needs improvement
A00472,Samantha Gray,Female,18,Port Shawn,Florida,Arts,Rejected,2024-05-14 00:00:00,2024-03-28 00:00:00,21,26,28,75,0,1,0,0,12,2024-10-28 00:00:00,WhatsApp,Katherine Bowman,2024-08-16 00:00:00,63,Excellent communication
A00473,Jennifer Joyce,Male,25,East Sean,Oklahoma,Arts,Interview Scheduled,2024-11-05 00:00:00,2024-06-25 00:00:00,18,37,15,70,0,0,0,1,24,2024-05-31 00:00:00,WhatsApp,Carl Myers,2024-02-26 00:00:00,70,Good technical skills
A00474,Mario Snyder,Other,32,Kevinport,Wisconsin,Arts,Interview Scheduled,2024-11-22 00:00:00,2024-08-05 00:00:00,16,26,13,55,1,0,0,0,6,2024-05-09 00:00:00,Email,Matthew Smith,2024-01-05 00:00:00,69,Excellent communication
A00476,Timothy Walker,Other,18,Audreyshire,New York,Business,Submitted,2024-07-08 00:00:00,2024-05-22 00:00:00,16,29,25,70,0,1,0,0,4,2024-09-11 00:00:00,Email,Cheryl Gomez,2024-03-16 00:00:00,69,Needs improvement
A00477,Victor Hatfield,Female,29,South Dakotashire,Oklahoma,Computer Science,Interview Scheduled,2024-05-24 00:00:00,2024-05-05 00:00:00,15,12,30,57,1,0,0,0,2,2024-01-23 00:00:00,Email,Jon Sharp,2024-04-19 00:00:00,75,Average performance
A00479,Andrea Jenkins,Other,24,Heathershire,Wyoming,Computer Science,Rejected,2024-06-06 00:00:00,2024-04-19 00:00:00,17,24,21,62,0,0,0,1,24,2024-06-26 00:00:00,WhatsApp,Daniel Wilkins,2024-10-12 00:00:00,96,Average performance
A00481,Mary Edwards,Male,25,Fullerview,Indiana,Arts,Rejected,2023-12-14 00:00:00,2024-08-24 00:00:00,33,32,25,90,1,0,0,0,12,2024-09-28 00:00:00,WhatsApp,Ashley Stone,2024-10-17 00:00:00,52,Needs improvement
A00482,Brandon Thompson,Male,34,Dorothytown,New Mexico,Engineering,Submitted,2024-07-18 00:00:00,2024-03-03 00:00:00,37,16,21,74,0,0,1,0,48,2024-08-30 00:00:00,Phone Call,Scott Peterson,2024-09-27 00:00:00,78,Good technical skills
A00483,Isaac Jones,Female,34,Holtstad,Tennessee,Engineering,Interview Scheduled,2024-11-24 00:00:00,2024-01-26 00:00:00,36,31,34,101,0,0,1,0,24,2023-12-18 00:00:00,Email,Tracy Carrillo,2024-09-21 00:00:00,90,Average performance
A00484,Carmen Proctor,Female,34,Rileyland,Tennessee,Arts,Accepted,2024-08-21 00:00:00,2024-09-17 00:00:00,39,20,20,79,1,0,0,0,6,2024-01-19 00:00:00,WhatsApp,Janice Murillo,2024-09-20 00:00:00,67,Good technical skills
A00485,Albert Bauer,Female,22,East Jason,New Jersey,Engineering,Submitted,2024-09-05 00:00:00,2024-04-23 00:00:00,35,14,10,59,0,0,0,1,2,2024-05-21 00:00:00,WhatsApp,Randy Ramirez,2024-07-11 00:00:00,61,Needs improvement
A00486,Amanda Miller,Female,23,Port Raymondside,Massachusetts,Business,Interview Scheduled,2024-01-22 00:00:00,2024-03-26 00:00:00,18,23,30,71,0,1,0,0,24,2024-10-19 00:00:00,Email,Thomas Ellis,2024-09-16 00:00:00,68,Average performance
A00488,Jesus Hansen,Male,25,Williamsmouth,Pennsylvania,Engineering,Submitted,2024-04-04 00:00:00,2024-05-31 00:00:00,19,14,28,61,0,0,0,1,6,2024-08-08 00:00:00,Email,Carly Ross,2024-02-05 00:00:00,82,Average performance
A00489,Brendan Sparks,Other,28,Port Ericmouth,New Hampshire,Computer Science,Rejected,2024-01-06 00:00:00,2024-08-13 00:00:00,16,29,40,85,0,1,0,0,2,2024-08-16 00:00:00,WhatsApp,Helen Sanchez,2024-06-08 00:00:00,87,Excellent communication
